title,description,url
CMPUT 301 - Introduction to Software Engineering,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/301
CMPUT 301 - Introduction to Software Engineering,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/301
CMPUT 301A - Introduction to Software Engineering,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/301a
CMPUT 301B - Introduction to Software Engineering,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/301b
CMPUT 302 - Introduction to Human Computer Interaction,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/302
CMPUT 303 - Algorithmics in Practice,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/303
CMPUT 304 - Algorithms II,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/304
CMPUT 307 - 3D Modeling and Animation,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/307
CMPUT 308 - Video Processing and Applications,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/308
CMPUT 312 - Introduction to Robotics and Mechatronics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/312
CMPUT 313 - Computer Networks,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/313
CMPUT 313 - Computer Networks,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/313
CMPUT 325 - Non-Procedural Programming Languages,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/325
CMPUT 325 - Non-Procedural Programming Languages,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/325
CMPUT 328 - Visual Recognition,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/328
CMPUT 329 - Computer Organization and Architecture II,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/329
CMPUT 331 - Computational Cryptography,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/331
CMPUT 331 - Computational Cryptography,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/331
CMPUT 333 - Security in a Networked World,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/333
CMPUT 333 - Security in a Networked World,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/333
CMPUT 340 - Introduction to Numerical Methods,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/340
CMPUT 340 - Introduction to Numerical Methods,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/340
CMPUT 350 - Advanced Games Programming,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/350
"CMPUT 355 - Games, Puzzles, Algorithms",Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/355
"CMPUT 355 - Games, Puzzles, Algorithms",Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/355
CMPUT 361 - Introduction to Information Retrieval,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/361
CMPUT 361 - Introduction to Information Retrieval,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/361
CMPUT 365 - Introduction to Reinforcement Learning,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/365
CMPUT 365 - Introduction to Reinforcement Learning,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/365
CMPUT 366 - Search and Planning in Artificial Intelligence,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/366
CMPUT 366 - Search and Planning in Artificial Intelligence,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/366
CMPUT 379 - Operating System Concepts,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/379
CMPUT 379 - Operating System Concepts,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/379
CMPUT 382 - Introduction to GPU Programming,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/382
CMPUT 391 - Database Management Systems,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/391
CMPUT 396 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/396
CMPUT 396A - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/396a
CMPUT 396B - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/396b
CMPUT 397 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/397
CMPUT 397A - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/397a
CMPUT 397B - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/397b
CMPUT 398 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/398
CMPUT 398A - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/398a
CMPUT 398B - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/398b
CMPUT 399 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/399
CMPUT 399 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/399
CMPUT 399A - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/399a
CMPUT 399A - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/399a
CMPUT 399B - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/399b
CMPUT 399B - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/399b
CMPUT 401 - Software Process and Product Management,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/401
CMPUT 401 - Software Process and Product Management,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/401
CMPUT 402 - Software Quality,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/402
CMPUT 402 - Software Quality,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/402
CMPUT 403 - Algorithmics in Competitive Programming,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/403
CMPUT 404 - Web Applications and Architecture,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/404
CMPUT 404 - Web Applications and Architecture,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/404
CMPUT 411 - Introduction to Computer Graphics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/411
CMPUT 411 - Introduction to Computer Graphics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/411
CMPUT 412 - Experimental Mobile Robotics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/412
CMPUT 412 - Experimental Mobile Robotics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/412
CMPUT 414 - Introduction to Multimedia Technology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/414
CMPUT 415 - Compiler Design,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/415
CMPUT 416 - Foundations of Program Analysis,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/416
CMPUT 428 - Computer Vision,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/428
CMPUT 428 - Computer Vision,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/428
CMPUT 429 - Computer Systems and Architecture,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/429
CMPUT 429 - Computer Systems and Architecture,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/429
"CMPUT 455 - Search, Knowledge and Simulation",Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/455
CMPUT 461 - Introduction to Natural Language Processing,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/461
CMPUT 463 - Probabilistic Graphical Models,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/463
CMPUT 466 - Machine Learning Essentials,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/466
CMPUT 466 - Machine Learning Essentials,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/466
CMPUT 467 - Machine Learning II,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/467
CMPUT 467 - Machine Learning II,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/467
CMPUT 469 - Artificial Intelligence Capstone,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/469
CMPUT 469 - Artificial Intelligence Capstone,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/469
"CMPUT 474 - Formal Languages, Automata, and Computability",Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/474
"CMPUT 474 - Formal Languages, Automata, and Computability",Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/474
CMPUT 481 - Parallel and Distributed Systems,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/481
CMPUT 481 - Parallel and Distributed Systems,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/481
CMPUT 495 - Honors Seminar,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/495
CMPUT 495 - Honors Seminar,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/495
CMPUT 496 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/496
CMPUT 496A - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/496a
CMPUT 496B - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/496b
CMPUT 497 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/497
CMPUT 497A - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/497a
CMPUT 497B - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/497b
CMPUT 498 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/498
CMPUT 498A - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/498a
CMPUT 498B - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/498b
CMPUT 499 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/499
CMPUT 499 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/499
CMPUT 499A - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/499a
CMPUT 499B - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/499b
CMPUT 500 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/500
CMPUT 500A - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/500a
CMPUT 500B - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/500b
CMPUT 501 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/501
CMPUT 501 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/501
CMPUT 501A - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/501a
CMPUT 501B - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/501b
CMPUT 502 - Software Quality,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/502
CMPUT 503 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/503
CMPUT 503 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/503
CMPUT 503A - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/503a
CMPUT 503B - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/503b
CMPUT 504 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/504
CMPUT 504 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/504
CMPUT 504A - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/504a
CMPUT 504B - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/504b
CMPUT 511 - Topics In Computer Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/511
CMPUT 511A - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/511a
CMPUT 511B - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/511b
CMPUT 512 - Experimental Mobile Robotics,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/512
CMPUT 529 - Computer Systems and Architecture,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/529
CMPUT 530 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/530
CMPUT 530 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/530
CMPUT 530A - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/530a
CMPUT 530B - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/530b
CMPUT 551 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/551
CMPUT 551A - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/551a
CMPUT 551B - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/551b
CMPUT 561 - Introduction to Natural Language Processing,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/561
CMPUT 563 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/563
CMPUT 563A - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/563a
CMPUT 563B - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/563b
CMPUT 566 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/566
CMPUT 566 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/566
CMPUT 566A - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/566a
CMPUT 566B - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/566b
CMPUT 567 - Machine Learning II,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/567
CMPUT 600 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/600
CMPUT 603 - Teaching and Research Methods,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/603
CMPUT 604 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/604
CMPUT 605 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/605
CMPUT 605 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/605
CMPUT 606 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/606
CMPUT 606 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/606
CMPUT 607 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/607
CMPUT 607 - Topics in Computing Science,Faculty of Science,https://apps.ualberta.ca/catalogue/course/cmput/607
